keyID,id,creationTimestamps,dernierTimeTampsSynchronisationAvecFireBase,defaultNonSaved_Entre,its_From_CalculeParNewBenifice,laisse_Au_Gerant,typeChoisi,prixCurrency,profitMargin,suggestedUpgrade,parent_M14VentPeriod_KeyId,parent_M14VentPeriod_DebugInfos,parent_M1Produit_KeyId,parent_M1Produit_DebugInfos,parent_M8BonVent_KeyId,parent_M8BonVent_DebugInfos,parent_M2Client_KeyId,parent_M2Client_DebugInfos
-OcRsbWryEWsafF5egLF,0,1761421195423,1761421197748,true,true,false,Tariff_ItsWorkInGrossist_Achat,595.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRlPBmv44l0L0A101r,Candy Hopex,null,null,null,null
-OcRsdV74sdYf6CAVq9P,0,1761421203504,1761421207823,true,true,false,Tariff_ItsWorkInGrossist_Achat,875.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRlkGsPGQbH1yi4nLn,Euro Netto,null,null,null,null
-OcRsoUPenSXMgpjNbrj,0,1761421248514,1761421251982,true,true,false,Tariff_ItsWorkInGrossist_Achat,1003.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmYGsyd2-YWPEyuS,Carmen Plastique,null,null,null,null
-OcRsrIxx6iXWNMK0-ED,0,1761421260069,1761421262905,true,true,false,Tariff_ItsWorkInGrossist_Achat,435.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRmKyqUhbWYd_SSeZN,Bolix,null,null,null,null
-OcRsttPXbNBmSpGfUhq,0,1761421270658,1767037132701,true,true,false,Tariff_ItsWorkInGrossist_Achat,2040.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmVjRrLMH9kBa_rk,Cajou Fruseco®,null,null,null,null
-OcRsv7-axXCuMhX1i1N,0,1761421275688,1766734266312,true,true,false,Tariff_ItsWorkInGrossist_Achat,1795.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmVl89ncSOcXOC5h,Looz Fruseco®,null,null,null,null
-OcRswNFvgoD44D1nWSO,0,1761421280824,1763363143259,true,true,false,Tariff_ItsWorkInGrossist_Achat,185.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OaP-iiEjKMmQBX08ANL,Bodi,null,null,null,null
-OcRt1m0_rRbivdzLsTQ,0,1761421307049,1761456039588,true,true,false,Tariff_ItsWorkInGrossist_Achat,795.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OaGcAxhXIc4NjRjOy3K,jelllly wiwi,null,null,null,null
-OcRt3H3TW04PytUotX4,0,1761421313196,1761421315382,true,true,false,Tariff_ItsWorkInGrossist_Achat,485.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRoOsWCLR1FiTblLcF,Kool + Maxon,null,null,null,null
-OcRt4Kn3gfhcP7Vmila,0,1761421317531,1777010168951,true,true,false,Tariff_ItsWorkInGrossist_Achat,135.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcRodrd2AHnb0sti3Lo,Spootch,null,null,null,null
-OcRt6tWk1gnfEMC1d_u,0,1761421328009,1761421335223,true,true,false,Tariff_ItsWorkInGrossist_Achat,535.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRopYmGH7nK-s_osgS,Halkouma Kebira,null,null,null,null
-OcRt9mAoGPUvdWYiX_A,0,1761421339827,1761421342627,true,true,false,Tariff_ItsWorkInGrossist_Achat,435.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRp4jFZrnK3fbaStVr,Kawkaw Emballet,null,null,null,null
-OcRtB9_5uTeZAdPYpFd,0,1761421345485,1761421350210,true,true,false,Tariff_ItsWorkInGrossist_Achat,535.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRpDeXjjIIsHSSae7T,Halkouma ROUBRA,null,null,null,null
-OcRtDH9AyM-KJj0fI3S,0,1761421354162,1761421357429,true,true,false,Tariff_ItsWorkInGrossist_Achat,565.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRpMA9HN1H1hBStYU6,Cornet Boite,null,null,null,null
-OcRtEswt02eWlDZ3GFu,0,1761421360740,1761421368432,true,true,false,Tariff_ItsWorkInGrossist_Achat,1735.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmYa1wl1L9Um5B8I,4 Winners®,null,null,null,null
-OcRtIUqnNJ1MgI3wDHk,0,1761421375518,1768552601757,true,true,false,Tariff_ItsWorkInGrossist_Achat,980.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRpdo1tu1CsJAVY1a7,Grand.M Kool + Maxon,null,null,null,null
-OcRtLDP0odB0rlLTFgF,0,1761421386690,1761421389073,true,true,false,Tariff_ItsWorkInGrossist_Achat,635.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmYGsyd2-YWPEyuO,Nutis  Gm®,null,null,null,null
-OcRtPo7Yq2kzYqCevZs,0,1761421405488,1761421407196,true,true,false,Tariff_ItsWorkInGrossist_Achat,515.0,0.0,,-OcCdqc_AdtS_95I41sl,,-ObS_KIrws9td-lVZrK6,Sweet mint,null,null,null,null
-OcRtQuKOwgkAiM309De,0,1761421409981,1777705942411,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcRqb8Z39UPZhhepjvb,Lino,null,null,null,null
-OcRtS8qnpn8JJOT18ws,0,1761421415070,1761421417181,true,true,false,Tariff_ItsWorkInGrossist_Achat,375.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcQPAn87MJtUgZ5dBeT,Fakher,null,null,null,null
-OcTxFM_AgkZ1gL8XzJQ,0,1761455965246,1761455969198,true,true,false,Tariff_ItsWorkInGrossist_Achat,675.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcQNtL1YJ9FIQjHLgFi,Amar Ezzom,null,null,null,null
-OcTxIdgmdy4RL4o-GW5,0,1761455978693,1761455983794,true,true,false,Tariff_ItsWorkInGrossist_Achat,385.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRlno6KxzGTIKXyEr_,Mergaza Hssino,null,null,null,null
-OcTxL3uEzjcy3-0lTt3,0,1761455988627,1779534952428,true,true,false,Tariff_ItsWorkInGrossist_Achat,645.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcRm3vwCyLnOFkt9XMh,O Simo,null,null,null,null
-OcTxYBpmyxG_lSDZDqV,0,1761456042382,1761456051224,true,true,false,Tariff_ItsWorkInGrossist_Achat,675.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcRo-Uj_XyXX27qX7Vh,Montico,null,null,null,null
-OcWIcbORXuAEz6dtPWC,0,1761495388266,1761500738414,true,true,false,Tariff_ItsWorkInGrossist_Achat,183.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmV8ulOa1Xyhe4Ij,Ambassadeur 70%®,null,null,null,null
-OcXZ5vni42_TS4JeNlD,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,0.0,0.0,,,,-OcXZ22Bvm6wlT-p_eXa,Tsss,null,null,null,null
-OcXc4omEv6Ro5kQ19xK,0,1769687103211,1778661081446,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,Historique,,,-OcXc-Rc4eKKccGBTBXX,Match,null,null,null,null
-OcXckFJyG3k8J3My56j,0,1761517697864,1777376743254,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcXc-Rc4eKKccGBTBXX,Match,null,null,null,null
-OcXcnx1J8mmjvS5qbvS,0,1761517713014,1780730043142,true,true,false,Tariff_ItsWorkInGrossist_Achat,555.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OV3rmYpMtPTAdmCNYQr,Caprice Stick®,null,null,null,null
-OcXgUynYYpeHgSara-A,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,175.0,0.0,,,,-OcXgNvitnZ8JGc1uReS,Ezem 185p,null,null,null,null
-OcXgf2QvMWyOgLFyt2T,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,570.0,0.0,,,,-OcXgcfjLAhCOOI9VYP5,Chewa,null,null,null,null
-OcXgpKGSj6laJWQhUGM,0,1761519417796,1761519417798,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,420.0,0.0,,,,-OcXgkMUvvNljP2jBzHC,Kenos 70p,null,null,null,null
-OcXguPHuVUsv77ER1o7,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,420.0,0.0,,,,-OcXgseOZ0CPyegde7TX,Nakhla,null,null,null,null
-OcXh8X5cxbH42vrlVfG,0,1769687103211,1778918377822,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,420.0,0.0,Historique,,,-OcXh4njfSZLGp2VI3DK,Marchemello KHAROUF,null,null,null,null
-OcXhHKl2lADlkxH_SjC,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,470.0,0.0,,,,-OcXhEj4Aj3rlgBoZX2U,Hessino KOUNBOULA 200P,null,null,null,null
-OcXhocZP4mUfU5KoW37,0,1780124574210,1780124574211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,520.0,0.0,Historique,,,-OV3rmY_5nCCJKSbiHop,Frienda®,null,null,null,null
-OcXi3t2U1bTjLhBIbIY,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,230.0,0.0,,,,-OcXhvzeq3DffV0AQQns,Sachet Cojak 5da,null,null,null,null
-OcXiQ7yFfNgP-Q-ml_T,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,500.0,0.0,,,,-OcXiGFuCPNxiYLespf6,Cho Choco,null,null,null,null
-OcXiTM0FSeuPm-kQs4h,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,400.0,0.0,,,,-OV3rmVsRWx2vFY3iRjY,Gum Boll®,null,null,null,null
-OcXidPFtYbmmM57Fpbo,0,1769687103211,1769687103211,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,200.0,0.0,,,,-OcXiYvTlqY5AX8ItnKr,Coboy,null,null,null,null
-OcXisSR0tUNcTM9kNx2,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,400.0,0.0,,,,-OcXimImWx_MLY9JtapA,Pils,null,null,null,null
-OcXj3-X8yq1d-tvGnIV,0,1768800427080,1769845671889,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,580.0,0.0,,,,-OcXiwwi2wm7lsJ1SnHP,Freedent T5,null,null,null,null
-OcXjAqQt1kmWbLTXaBR,0,1761519383807,1764404308437,true,true,false,Tariff_ItsWorkInGrossist_Achat,170.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXgNvitnZ8JGc1uReS,Ezem 185p,null,null,null,null
-OcXjCowt1tS3OdZPKkF,0,1761519391904,1761519395663,true,true,false,Tariff_ItsWorkInGrossist_Achat,565.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXgcfjLAhCOOI9VYP5,Chewa,null,null,null,null
-OcXjIeehcwG1Iba0t2n,0,1761519415822,1761519417796,true,true,false,Tariff_ItsWorkInGrossist_Achat,415.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXgkMUvvNljP2jBzHC,Kenos 70p,null,null,null,null
-OcXlnS9-B9vZ546nAxp,0,1761520072300,1761520077311,true,true,false,Tariff_ItsWorkInGrossist_Achat,415.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXgseOZ0CPyegde7TX,Nakhla,null,null,null,null
-OcXlqPuQVjRqsioaB0U,0,1761520084444,1761520089531,true,true,false,Tariff_ItsWorkInGrossist_Achat,465.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXhEj4Aj3rlgBoZX2U,Hessino KOUNBOULA 200P,null,null,null,null
-OcXlsLDAgDiJ4sWsBre,0,1761520092336,1778918377808,true,true,false,Tariff_ItsWorkInGrossist_Achat,415.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcXh4njfSZLGp2VI3DK,Marchemello KHAROUF,null,null,null,null
-OcXluNEy6PdO1W3nWkT,0,1761520100657,1761520103252,true,true,false,Tariff_ItsWorkInGrossist_Achat,225.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXhvzeq3DffV0AQQns,Sachet Cojak 5da,null,null,null,null
-OcXlwFqsxoXiBTzMV-T,0,1761520108376,1761520110301,true,true,false,Tariff_ItsWorkInGrossist_Gro,0.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXiGFuCPNxiYLespf6,Cho Choco,null,null,null,null
-OcXlx0xhFoMqud_Sv6b,0,1761520111519,1761520114384,true,true,false,Tariff_ItsWorkInGrossist_Achat,495.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXiGFuCPNxiYLespf6,Cho Choco,null,null,null,null
-OcXlyr5McpKbBu-5teI,0,1761520119016,1761520203347,true,true,false,Tariff_ItsWorkInGrossist_Achat,395.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OV3rmVsRWx2vFY3iRjY,Gum Boll®,null,null,null,null
-OcXm-ZVMKfbP5mXZm9K,0,1761520126018,1761520128060,true,true,false,Tariff_ItsWorkInGrossist_Achat,195.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXiYvTlqY5AX8ItnKr,Coboy,null,null,null,null
-OcXm1MNiLgOr3mDerlV,0,1761520133370,1761520135452,true,true,false,Tariff_ItsWorkInGrossist_Achat,395.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXimImWx_MLY9JtapA,Pils,null,null,null,null
-OcXm2Lsxn6h9EhZzhYl,0,1761520137434,1769845671884,true,true,false,Tariff_ItsWorkInGrossist_Achat,575.0,0.0,,-OcCdqc_AdtS_95I41sl,,-OcXiwwi2wm7lsJ1SnHP,Freedent T5,null,null,null,null
-OcXmWH2vPBwf8Z_WClB,0,1761520260005,1780124574210,true,true,false,Tariff_ItsWorkInGrossist_Achat,515.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OV3rmY_5nCCJKSbiHop,Frienda®,null,null,null,null
-OcXn3Ji-p1vFhEHDJV4,0,1761520403536,1777697719814,true,true,false,Tariff_ItsWorkInGrossist_Achat,170.0,0.0,Historique,-OcCdqc_AdtS_95I41sl,,-OcRo9RFXRf-W_sstCVv,Aluminium,null,null,null,null
-OcXpUPGMlVkZSiFt3HR,0,1761522134430,1780509651566,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,Historique,,,-OcXpSVhFO69rbQPIbzd,Toma 70p,null,null,null,null
-OcXpd7Rt9pnrFn4OtBl,0,1769687102862,1779772284347,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,920.0,0.0,Historique,,,-OcXpan9Ju-CRPWYNwim,Holipo,null,null,null,null
-OcXppzNP6FLCAhjZD8s,0,1769687102862,1778660323301,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,380.0,0.0,Historique,,,-OcXplsZMxtv6f_S4XDn,Brion,null,null,null,null
-OcXqTsAHJZOXLk955Sl,0,1761522161179,1761522161180,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,270.0,0.0,,,,-OcXqPnlUTj5u7grpZKY,Signale Sachet,null,null,null,null
-OcXqhNCaC-o8gWK1OP1,0,1769687102862,1775985425551,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,430.0,0.0,,,,-OcXqbup9AQZtOdYFJ3E,Netto Megref,null,null,null,null
-OcXrrp6LYDmBzb7t-YB,0,1761522610344,1763322360142,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,540.0,0.0,,,,-OcXrTcwusuAm1IipnIt,Amigos Amar,null,null,null,null
-OcXsVhW9C3OT9Alb5j7,0,1761522625397,1761522625400,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,390.0,0.0,,,,-OcXrvAoEVki0Jhfee8R,Amar Gum,null,null,null,null
-OcXtNXYPfgZiShu_JAy,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,420.0,0.0,,,,-OcXtL2Mt4GPHRNhMtMU,Stick Sweps,null,null,null,null
-OcXtWa9dnJOWyuyGWXh,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,840.0,0.0,,,,-OcXryxXRH_ePbdFj5eh,Triple Action,null,null,null,null
-OcXte52sl4ZYweaKnlP,0,1761522130359,1780509493704,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,Historique,-OcXof1ml29JfqKiEm7G,,-OcXpSVhFO69rbQPIbzd,Toma 70p,null,null,null,null
-OcXtg0KtjBcYaDUS_4m,0,1761522138249,1761522140811,true,true,false,Tariff_ItsWorkInGrossist_Achat,915.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXpan9Ju-CRPWYNwim,Holipo,null,null,null,null
-OcXthFNJ0LS-cjD1q_7,0,1761522143308,1761523301496,true,true,false,Tariff_ItsWorkInGrossist_Achat,375.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXplsZMxtv6f_S4XDn,Brion,null,null,null,null
-OcXtkyaTm8j-SMOUTd8,0,1761522158554,1761522161179,true,true,false,Tariff_ItsWorkInGrossist_Achat,265.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXqPnlUTj5u7grpZKY,Signale Sachet,null,null,null,null
-OcXtmPO-rQaMWVADsoK,0,1761522164429,1775370441204,true,true,false,Tariff_ItsWorkInGrossist_Achat,425.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXqbup9AQZtOdYFJ3E,Netto Megref,null,null,null,null
-OcXvS2YGjk6GaCFuvpB,0,1761522600760,1761522603330,true,true,false,Tariff_ItsWorkInGrossist_Achat,595.0,0.0,,-OcXof1ml29JfqKiEm7G,,-Obci472Hjn8pOm1sqFd,Biboche,null,null,null,null
-OcXvU5BaOqQURv6Hyxh,0,1761522609121,1761522619104,true,true,false,Tariff_ItsWorkInGrossist_Achat,535.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXrTcwusuAm1IipnIt,Amigos Amar,null,null,null,null
-OcXvXh40qXdvwoN1gk7,0,1761522623104,1761522625397,true,true,false,Tariff_ItsWorkInGrossist_Achat,385.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXrvAoEVki0Jhfee8R,Amar Gum,null,null,null,null
-OcXvYjO7QjGgZh4a3uY,0,1761522627348,1761522629742,true,true,false,Tariff_ItsWorkInGrossist_Achat,415.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXtL2Mt4GPHRNhMtMU,Stick Sweps,null,null,null,null
-OcXvZiPQBZMCXA6Qgnk,0,1761522631381,1769837735489,true,true,false,Tariff_ItsWorkInGrossist_Achat,820.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcXryxXRH_ePbdFj5eh,Triple Action,null,null,null,null
-OcY-llI6z-vkXK2dgj9,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,470.0,0.0,,,,-OcY-g-Otzx1hMyBLYs-,Daniel,null,null,null,null
-OcY-rWMizdBOflqe-Yd,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,400.0,0.0,,,,-OcY-orIVi7SQLNhnwgZ,Top Cherchel,null,null,null,null
-OcY0Bl94xxNX_jvxzKB,0,1769687102862,1778922063775,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,300.0,0.0,Historique,,,-OcY09nZyem79nFlmqnk,Kenos 50p,null,null,null,null
-OcY0bGlihvOarFGwFpB,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,470.0,0.0,,,,-OcY0Zv95G-aZcYir1s1,Fillet Zerbot,null,null,null,null
-OcY0j0IX12rHSi_c96W,0,1776410737782,1776410738851,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,Historique,,,-OcY0i8MwfCUUk0l85eQ,Bars 10da,null,null,null,null
-OcY0o9Is-x-KHOUnQxU,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,410.0,0.0,,,,-OcY0nJHvCsHJzIHRWsb,Jus 10da,null,null,null,null
-OcY124luC7b5yshFiYT,0,1761524328586,1761524331546,true,true,false,Tariff_ItsWorkInGrossist_Achat,465.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcY-g-Otzx1hMyBLYs-,Daniel,null,null,null,null
-OcY13hoAalHAh3P8dPA,0,1761524335245,1761940404087,true,true,false,Tariff_ItsWorkInGrossist_Achat,395.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcY-orIVi7SQLNhnwgZ,Top Cherchel,null,null,null,null
-OcY18Ogn_ztK12ClTB8,0,1761524354437,1778922063765,true,true,false,Tariff_ItsWorkInGrossist_Achat,295.0,0.0,Historique,-OcXof1ml29JfqKiEm7G,,-OcY09nZyem79nFlmqnk,Kenos 50p,null,null,null,null
-OcY1BMe7DF_f3nU09Tn,0,1761524366595,1761524369035,true,true,false,Tariff_ItsWorkInGrossist_Achat,465.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcY0Zv95G-aZcYir1s1,Fillet Zerbot,null,null,null,null
-OcY1Cd5O0AHxjpdve2h,0,1761524371807,1776410738848,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,Historique,-OcXof1ml29JfqKiEm7G,,-OcY0i8MwfCUUk0l85eQ,Bars 10da,null,null,null,null
-OcY1ELkvuED1LAea953,0,1761524378825,1761524381576,true,true,false,Tariff_ItsWorkInGrossist_Achat,405.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcY0nJHvCsHJzIHRWsb,Jus 10da,null,null,null,null
-OcaqrRmBqIT9pafynL9,0,1769687102862,1777407104628,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,380.0,0.0,Historique,,,-OcaqnqAqx9lU-NZG1t0,Nictella,null,null,null,null
-OcarUW0n1_-JQufC-7E,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,470.0,0.0,,,,-OcarU-WQznEnrsPBucQ,Hssino KOMBOLA,null,null,null,null
-Ocaru5DjJYgh1WRRimR,0,1761592543692,1763102945231,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,,,,-ObSWLvDSg6VLO7D1ySZ,douda kappi,null,null,null,null
-OcatHCoeU8MRMq4nORE,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,420.0,0.0,,,,-Oc13iM-5VbMIjbAe27i,2x2,null,null,null,null
-Ocb2dNfsqyNI_p8e7Fx,0,1761591858763,1761591863263,true,true,false,Tariff_ItsWorkInGrossist_Achat,375.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcaqnqAqx9lU-NZG1t0,Nictella,null,null,null,null
-Ocb4slpf_qfFvB8IUQH,0,1761592444823,1761592448179,true,true,false,Tariff_ItsWorkInGrossist_Achat,465.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OcarU-WQznEnrsPBucQ,Hssino KOMBOLA,null,null,null,null
-Ocb5-HBKtGWUHQDMHoh,0,1761592475566,1761592479112,true,true,false,Tariff_ItsWorkInGrossist_Achat,265.0,0.0,,-OcXof1ml29JfqKiEm7G,,-OV3rmVpU5CZdqVUIc3D,Chergui®,null,null,null,null
-Ocb5F3lBeaAOogWh-aX,0,1761592540243,1763102945228,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,,-OcXof1ml29JfqKiEm7G,,-ObSWLvDSg6VLO7D1ySZ,douda kappi,null,null,null,null
-Ocb5VQJHoGphdcM_Be7,0,1769687102862,1769687102862,true,true,false,Historique,5.0,0.0,Edited_Pour_Client,,,-OcG7eiGvBt_wCyA7ek5,Surprise Fillet[7EK5],null,null,null,null
-Ocb5irjahuvFcbMF7L9,0,1761592666385,1761592669073,true,true,false,Tariff_ItsWorkInGrossist_Achat,415.0,0.0,,-OcXof1ml29JfqKiEm7G,,-Oc13iM-5VbMIjbAe27i,2x2,null,null,null,null
-Ocfy-PLcFGzzGr0KwMw,0,1769687102862,1769687102862,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OV3rmYxKiwH-jgWvvcw,Hadido Marshmallow®[VVCW],null,null,null,null
-OcirYCyurSR_KJNQxnU,0,1769687102862,1769687102862,true,true,false,Prix_Detaille,440.0,0.0,,,,-ObSZV_CU1sSyOIzPith,maxon sachet 5da,null,null,null,null
-OcirfZ1X-lpkPBaqJWK,0,1769687102862,1769687102862,true,true,false,Historique,425.0,0.0,Edited_Pour_Client,,,-ObSZV_CU1sSyOIzPith,maxon sachet 5da[PITH],null,null,null,null
-OciwjXpdEHEHSz0qoBL,0,1769687102862,1769687102862,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-ObS_-FYIFZes4Z3H5W7,3inine[H5W7],null,null,null,null
-OciwkOmm2ftst1LZY0Y,0,1769687102862,1769687102862,true,true,false,Historique,42.0,0.0,Edited_Pour_Client,,,-ObSXOWZR1go0ZDujtzW,hssino dla3[JTZW],null,null,null,null
-Ocj6tDJgJDK1l3XV1KR,0,1769687102862,1769687102862,true,true,false,Prix_Detaille,635.0,0.0,,,,-ObSVxgGYwQsTzvl4ZKe,Massassa MEDEWRA 20da,null,null,null,null
-Ocj7dgOGMkrEOnfZ3r4,0,1769687102862,1769687102862,true,true,false,Historique,460.0,0.0,Edited_Pour_Client,,,-OV3rmVORkjXMuvJFFFV,Cap 200®[FFFV],null,null,null,null
-Ocj7e1h4aFx87p_evWT,0,1769687102862,1769687102862,true,true,false,Edited_Pour_Client,490.0,0.0,,,,-OV3rmVORkjXMuvJFFFV,Cap 200®,null,null,null,null
-Ocj8PGJGkCN8PqhB5Cm,0,1769687102862,1769687102862,true,true,false,Historique,370.0,0.0,Edited_Pour_Client,,,-OV3rmZsos_VMYUIDXMk,haker flitox[DXMK],null,null,null,null
-OcjDweslQ0uVdXPSZjP,0,1769687102862,1769687102862,true,true,false,Prix_Detaille,660.0,0.0,,,,-ObS_-FYIFZes4Z3H5W7,3inine,null,null,null,null
-OcjPafDjk_gOuKV_xxw,0,1769687102862,1779772285447,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,1800.0,0.0,Historique,,,-OV3rmVl89ncSOcXOC5l,Pistache Fruseco®,null,null,null,null
-OcjQ4Li2ks9BIVe-Pe3,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,620.0,0.0,,,,-Oc13cNqu7j_s-ewPlPy,Massasa Nawara,null,null,null,null
-OcjQ79XN40RSBn0AOuo,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,650.0,0.0,,,,-OcjQ6KSij-ldv-PgQ3R,Palastine,null,null,null,null
-OcjQYjNLJmQd1jrUJIy,0,1769687102862,1769687102862,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,340.0,0.0,,,,-OcjQY7Od6XiDCu__Zt2,Doy Doy,null,null,null,null
-OcjQaqZxmczQ6dWFdCm,0,1761732356553,1761732359535,true,true,false,Tariff_ItsWorkInGrossist_Achat,1795.0,0.0,,-OcfsF_6AEBA3YWnqM_P,,-OV3rmVl89ncSOcXOC5l,Pistache Fruseco®,null,null,null,null
-OcjQj45x-4uypo32Is9,0,1761732390251,1761732391186,true,true,false,Tariff_ItsWorkInGrossist_Achat,615.0,0.0,,-OcfsF_6AEBA3YWnqM_P,,-Oc13cNqu7j_s-ewPlPy,Massasa Nawara,null,null,null,null
-OcjQjHRragHZxZIECcm,0,1769687102862,1769687102862,true,true,false,Prix_Detaille,730.0,0.0,,,,-OaPMC2lpVAfeJKx6dH5,sebta,null,null,null,null
